"covariateId","covariateName","analysisId","conceptId","covariateValue"
4268558801,"observation any time prior through 0 days relative to index: Housing, local environment and transport finding",801,4268558,0
4301925801,"observation any time prior through 0 days relative to index: Self-propelled locomotion activity",801,4301925,0
2101836801,"observation any time prior through 0 days relative to index: ",801,2101836,0
2617323801,"observation any time prior through 0 days relative to index: Therapeutic procedures to improve respiratory function, other than described by g0237, one on one, face to face, per 15 minutes (includes monitoring)",801,2617323,0
444166801,"observation any time prior through 0 days relative to index: Nontraffic accident involving overturning of off-road motor vehicle, except snow vehicle, driver of motor vehicle injured",801,444166,0
2106849801,"observation any time prior through 0 days relative to index: ",801,2106849,0
438930801,"observation any time prior through 0 days relative to index: Accidental poisoning by drug affecting blood constituent",801,438930,0
2108707801,"observation any time prior through 0 days relative to index: ",801,2108707,0
2617946801,"observation any time prior through 0 days relative to index: Coordinated care fee, maintenance rate",801,2617946,0
2106566801,"observation any time prior through 0 days relative to index: ",801,2106566,0
4030415801,"observation any time prior through 0 days relative to index: Illegitimate pregnancy",801,4030415,0
442578801,"observation any time prior through 0 days relative to index: Poisoning by succinimide",801,442578,0
4303805801,"observation any time prior through 0 days relative to index: Allergic reaction to bite and/or sting",801,4303805,0
4052171801,"observation any time prior through 0 days relative to index: Lost custody of children",801,4052171,0
196462801,"observation any time prior through 0 days relative to index: Unilateral recurrent femoral hernia without obstruction AND without gangrene",801,196462,0
2101833801,"observation any time prior through 0 days relative to index: ",801,2101833,0
440891801,"observation any time prior through 0 days relative to index: Poisoning by central nervous system stimulant",801,440891,0
2106158801,"observation any time prior through 0 days relative to index: ",801,2106158,0
438857801,"observation any time prior through 0 days relative to index: Decrease in height",801,438857,0
438872801,"observation any time prior through 0 days relative to index: Excessive eating - polyphagia",801,438872,0
4058860801,"observation any time prior through 0 days relative to index: H/O: heart recipient",801,4058860,0
4119499801,"observation any time prior through 0 days relative to index: Not for resuscitation",801,4119499,0
2110381801,"observation any time prior through 0 days relative to index: ",801,2110381,0
2617818801,"observation any time prior through 0 days relative to index: Bmi is documented below normal parameters and a follow-up plan is documented",801,2617818,0
436882801,"observation any time prior through 0 days relative to index: Fall from bed",801,436882,0
436584801,"observation any time prior through 0 days relative to index: Poisoning by measles vaccine",801,436584,0
2101934801,"observation any time prior through 0 days relative to index: ",801,2101934,0
2106274801,"observation any time prior through 0 days relative to index: ",801,2106274,0
442289801,"observation any time prior through 0 days relative to index: Death in less than 24 hours from onset of symptoms",801,442289,0
4328437801,"observation any time prior through 0 days relative to index: Whole blood donor",801,4328437,0
2101900801,"observation any time prior through 0 days relative to index: ",801,2101900,0
2614679801,"observation any time prior through 0 days relative to index: Noncovered ambulance mileage, per mile (e.g., for miles traveled beyond closest appropriate facility)",801,2614679,0
4047392801,"observation any time prior through 0 days relative to index: Postpartum care",801,4047392,0
438942801,"observation any time prior through 0 days relative to index: Poisoning by mixed viral-rickettsial AND bacterial vaccine",801,438942,0
4171434801,"observation any time prior through 0 days relative to index: Immunization refused",801,4171434,0
4022061801,"observation any time prior through 0 days relative to index: Blood donor",801,4022061,0
435987801,"observation any time prior through 0 days relative to index: Peanut-induced anaphylaxis",801,435987,0
434236801,"observation any time prior through 0 days relative to index: Fall involving sports equipment",801,434236,0
441197801,"observation any time prior through 0 days relative to index: Poisoning by quinoline AND/OR hydroxyquinoline derivative",801,441197,0
2514491801,"observation any time prior through 0 days relative to index: ",801,2514491,0
2617452801,"observation any time prior through 0 days relative to index: Hospital observation service, per hour",801,2617452,0
2414360801,"observation any time prior through 0 days relative to index: ",801,2414360,0
2101838801,"observation any time prior through 0 days relative to index: ",801,2101838,0
2211294801,"observation any time prior through 0 days relative to index: ",801,2211294,0
2721917801,"observation any time prior through 0 days relative to index: Conformity evaluation",801,2721917,0
